#time[s]	ice_avg_T[K]	liquid_avg_T[K]	radius[m]	rdot[m/s]
1124.873809999985	271.3838170268339	292.14692935677635	0.04024449770862121	-8.251759753747626e-07
1126.8738099999848	271.3901238291724	292.1459799053761	0.040242846243049725	-8.262921672932712e-07
1128.8738099999848	271.396408584236	292.1450311758532	0.04024119255020785	-8.274032385398919e-07
1130.8738099999848	271.4026713683318	292.1440831665969	0.04023953664032246	-8.285092035669484e-07
1132.8738099999848	271.4089122574989	292.1431358760039	0.04023787852359157	-8.296100768231263e-07
1134.8738099999848	271.41513132750833	292.1421893024782	0.0402362182101843	-8.307058727334447e-07
1136.8738099999848	271.4213286538647	292.1412434444312	0.04023455571024091	-8.317966057193527e-07
1138.8738099999846	271.42750431180707	292.1402983002817	0.04023289103387286	-8.328822901889545e-07
1140.8738099999846	271.43365837631006	292.13935386845566	0.0402312241911628	-8.339629405336866e-07
1142.8738099999846	271.4397909220845	292.13841014738625	0.040229555192164576	-8.350385711486919e-07
1144.8738099999846	271.44590202357864	292.1374671355139	0.040227884046903306	-8.361091963962145e-07
1146.8738099999846	271.45199175497925	292.13652483128595	0.04022621076537536	-8.371748306429339e-07
1148.8738099999844	271.45806019021234	292.13558323315704	0.0402245353575484	-8.38235488233355e-07
1150.8738099999844	271.4641074029443	292.1346423395886	0.040222857833361415	-8.392911834986638e-07
1152.8738099999844	271.4701334665829	292.1337021490491	0.04022117820272474	-8.403419307607892e-07
1154.8738099999844	271.47613845427804	292.13276266001407	0.040219496475520096	-8.413877443205115e-07
1156.8738099999844	271.482122438923	292.1318238709655	0.04021781266160057	-8.424286384766404e-07
1158.8738099999841	271.48808549315527	292.1308857803927	0.04021612677079073	-8.434646275035761e-07
1160.8738099999841	271.4940276893572	292.1299483867914	0.04021443881288656	-8.444957256626883e-07
1162.8738099999841	271.4999490996578	292.1290116886641	0.040212748797655566	-8.455219472060571e-07
1164.8738099999841	271.5058497959327	292.12807568452007	0.04021105673483675	-8.465433063577715e-07
1166.8738099999841	271.5117298498056	292.1271403728751	0.0402093626341407	-8.475598173346162e-07
1168.8738099999841	271.51758933264915	292.12620575225174	0.040207666505249554	-8.485714943423154e-07
1170.873809999984	271.52342831558616	292.12527182117884	0.04020596835781708	-8.495783515617525e-07
1172.873809999984	271.5292468694897	292.12433857819184	0.040204268201468725	-8.505804031561045e-07
1174.873809999984	271.53504506498507	292.12340602183275	0.04020256604580156	-8.515776632847519e-07
1176.873809999984	271.54082297245	292.1224741506498	0.040200861900384396	-8.525701460741278e-07
